FIELD_1,FIELD_2,FIELD_3,FIELD_4,TAR_SLOPE.,TARRAWAR,TAR_PROFCU,TAR_ASPECT,TAR_PLANCU,TAR_MCURV.
12,860,900,24.00000000,0.10364657,88.30999756,-0.00156869,1.59002149,-0.00003165,-0.00160034
12,860,890,21.90000000,0.10886076,88.26999664,-0.00036475,1.64406133,0.00076392,0.00039917
12,860,880,21.30000000,0.10777050,88.15000153,0.00029182,1.71923268,0.00090844,0.00120026
12,860,870,21.60000000,0.10514729,87.94999695,0.00018708,1.79048932,0.00061249,0.00079956
12,880,850,16.20000000,0.10213283,85.40000153,-0.00083074,1.86786246,0.00083105,0.00000031
12,880,860,19.60000000,0.10055523,85.66000366,-0.00141676,1.81096625,-0.00018266,-0.00159943
12,880,870,22.40000000,0.09743484,85.88999939,-0.00154563,1.80833507,-0.00085458,-0.00240021
12,880,880,23.90000000,0.08783000,86.12000275,-0.00213196,1.83505213,-0.00106780,-0.00319977
12,880,890,21.90000000,0.07795043,86.36000061,-0.00218516,1.89659631,-0.00141439,-0.00359955
12,880,900,24.80000000,0.06834076,86.62999725,-0.00112014,2.00830555,-0.00168015,-0.00280029
12,880,910,25.20000000,0.06014339,86.94000244,-0.00068894,2.19104576,-0.00251052,-0.00319946
12,880,920,22.60000000,0.05974546,87.34999847,0.00006365,2.47468209,-0.00246386,-0.00240021
12,880,930,24.00000000,0.06399096,87.87999725,-0.00026623,2.74080157,-0.00213397,-0.00240021
12,880,940,25.70000000,0.07467379,88.54000092,-0.00118417,2.99402332,-0.00161582,-0.00279999
12,880,950,23.50000000,0.09079868,89.36000061,-0.00207140,3.17454648,-0.00112837,-0.00319977
12,880,960,26.90000000,0.11010218,90.37000275,-0.00175419,3.24126124,-0.00104549,-0.00279968
12,880,970,25.00000000,0.11992849,91.52999878,-0.00063795,3.29992294,-0.00096209,-0.00160004
12,880,980,24.30000000,0.12061416,92.73000336,0.00025979,3.33251190,-0.00025918,0.00000061
12,880,990,26.60000000,0.11928494,93.90000153,-0.00045626,3.36026359,-0.00154355,-0.00199982
12,880,1000,23.60000000,0.11694176,95.06999969,0.00051000,3.34733319,-0.00090978,-0.00039978
12,880,1010,26.70000000,0.11036966,96.19999695,0.00124101,3.32305694,-0.00084154,0.00039948
12,880,1020,25.30000000,0.09621077,97.23000336,0.00192566,3.31866455,-0.00032532,0.00160034
12,880,1030,25.00000000,0.07311551,98.06999969,0.00263087,3.38988328,0.00016881,0.00279968
12,880,1040,22.30000000,0.04620556,98.63999939,0.00261229,3.51807904,0.00058748,0.00319977
12,880,1050,18.80000000,0.02883602,98.94999695,0.00046141,3.72958803,0.00033815,0.00079956
12,880,1060,18.70000000,0.02899160,99.16999817,-0.00048937,3.90260005,0.00088945,0.00040009
12,900,1050,16.90000000,0.04315887,99.37999725,-0.00077766,3.87785220,0.00037727,-0.00040039
12,900,1040,22.30000000,0.05056340,99.02999878,0.00154473,3.65828538,0.00045478,0.00199951
12,900,1030,22.80000000,0.07260463,98.47000122,0.00248025,3.46333647,-0.00007974,0.00240051
12,900,1020,26.40000000,0.09409256,97.65000153,0.00119017,3.40970445,-0.00038969,0.00080048
12,900,1010,23.00000000,0.10321292,96.69000244,0.00081928,3.40530849,-0.00041889,0.00040039
12,900,1000,23.40000000,0.11302379,95.63999939,0.00079901,3.39084411,0.00000085,0.00079987
12,900,990,20.30000000,0.12115762,94.50000000,0.00079907,3.39055777,0.00000079,0.00079987
12,900,980,22.30000000,0.12689182,93.27999878,0.00004540,3.37896967,-0.00004570,-0.00000031
12,900,970,26.90000000,0.12617280,92.04000092,-0.00030526,3.38848090,-0.00049461,-0.00079987
12,900,960,26.70000000,0.12165825,90.83000183,-0.00085040,3.40640974,-0.00074933,-0.00159973
12,900,950,24.80000000,0.11352702,89.69000244,-0.00110447,3.40784121,-0.00049527,-0.00159973
12,900,940,27.40000000,0.10279664,88.62999725,-0.00163205,3.34659123,-0.00156864,-0.00320068
12,900,930,25.30000000,0.08735024,87.68000031,-0.00227729,3.25603080,-0.00212274,-0.00440002
12,900,920,23.40000000,0.06692953,86.91000366,-0.00194023,3.11175561,-0.00245888,-0.00439911
12,900,910,26.20000000,0.05094619,86.33000183,-0.00132282,2.94418526,-0.00267681,-0.00399963
12,900,900,26.20000000,0.04806692,85.87000275,-0.00020291,2.78037548,-0.00219668,-0.00239960
12,900,890,25.80000000,0.04872633,85.43000031,-0.00025684,2.65042329,-0.00214306,-0.00239990
12,900,880,26.10000000,0.05264880,85.00000000,-0.00005427,2.55885434,-0.00194555,-0.00199982
12,900,870,25.70000000,0.05461714,84.56999969,-0.00045901,2.44685435,-0.00234097,-0.00279999
12,900,860,23.20000000,0.06006957,84.15000153,-0.00080136,2.32091665,-0.00279849,-0.00359985
12,920,840,22.10000000,0.03312413,82.90000153,-0.00026209,3.23224831,-0.00133764,-0.00159973
12,920,850,25.00000000,0.04227123,83.26999664,-0.00098243,3.02309513,-0.00021813,-0.00120056
12,920,860,23.00000000,0.04996888,83.73000336,-0.00042295,2.94028068,0.00002347,-0.00039948
12,920,870,23.70000000,0.04879721,84.22000122,0.00013133,2.95625043,-0.00053111,-0.00039978
12,920,880,26.40000000,0.04921441,84.69999695,-0.00034776,3.03991270,-0.00125258,-0.00160034
12,920,890,27.40000000,0.05295110,85.19999695,-0.00120026,3.14159274,-0.00160034,-0.00280060
12,920,900,24.70000000,0.06121706,85.76999664,-0.00135996,3.23963499,-0.00144064,-0.00280060
12,920,910,27.00000000,0.07481371,86.44000244,-0.00168563,3.37038803,-0.00071397,-0.00239960
12,920,920,27.60000000,0.08989602,87.23000336,-0.00194929,3.44580555,-0.00005022,-0.00199951
12,920,930,25.10000000,0.10555452,88.16999817,-0.00133652,3.44841814,-0.00066360,-0.00200012
12,920,940,26.80000000,0.11311490,89.23000336,-0.00031397,3.42714787,-0.00008551,-0.00039948
12,920,950,25.60000000,0.11759456,90.34999847,0.00002753,3.40710044,0.00037225,0.00039978
12,920,960,23.60000000,0.12140426,91.50000000,-0.00077405,3.39850330,-0.00042590,-0.00119995
12,920,970,25.00000000,0.12476778,92.69999695,-0.00050167,3.40784621,-0.00029881,-0.00080048
12,920,980,23.30000000,0.12719266,93.91999817,-0.00050536,3.41881633,-0.00029481,-0.00080017
12,920,990,25.80000000,0.12427635,95.13999939,0.00005695,3.45068288,-0.00045703,-0.00040009
12,920,1000,27.60000000,0.11812699,96.30000305,0.00075121,3.50332260,-0.00035052,0.00040070
12,920,1010,26.70000000,0.10842622,97.36000061,0.00143332,3.54769087,-0.00023306,0.00120026
12,920,1020,21.20000000,0.09193610,98.27999878,0.00164295,3.56642795,-0.00084309,0.00079987
12,920,1030,27.20000000,0.07321700,99.04000092,0.00225748,3.59304762,0.00014303,0.00240051
12,920,1040,23.20000000,0.05791865,99.61000061,0.00145238,3.70567894,0.00094783,0.00240021
12,940,1040,17.40000000,0.06952260,100.30999756,-0.00029625,3.75349712,0.00069603,0.00039978
12,940,1030,23.60000000,0.07071212,99.72000122,0.00020917,3.67475414,0.00019091,0.00040009
12,940,1020,23.40000000,0.08123371,99.06999969,0.00149893,3.62721944,0.00010080,0.00159973
12,940,1010,26.60000000,0.10259496,98.26000214,0.00302416,3.56178689,0.00097608,0.00400024
12,940,1000,25.70000000,0.12308832,97.19000244,0.00145534,3.49657822,0.00054509,0.00200043
12,940,990,24.80000000,0.13049799,95.97000122,0.00001925,3.47539163,-0.00041903,-0.00039978
12,940,980,24.90000000,0.13267758,94.72000122,0.00003781,3.47755599,-0.00083737,-0.00079956
12,940,970,27.50000000,0.13149394,93.47000122,-0.00009649,3.49682331,-0.00070307,-0.00079956
12,940,960,25.50000000,0.12965299,92.23999786,-0.00029766,3.50216317,-0.00050251,-0.00080017
12,940,950,25.20000000,0.12427635,91.02999878,-0.00109095,3.47600341,-0.00090887,-0.00199982
12,940,940,27.30000000,0.11553884,89.90000153,-0.00022170,3.46606445,-0.00017777,-0.00039948
12,940,930,25.30000000,0.10715199,88.83000183,-0.00113512,3.49274158,-0.00126448,-0.00239960
12,940,920,24.20000000,0.09921186,87.87000275,-0.00065844,3.53329086,-0.00094099,-0.00159943
12,940,910,25.10000000,0.09055360,87.00000000,-0.00079608,3.58553791,-0.00120374,-0.00199982
12,940,890,26.60000000,0.07544105,85.55999756,-0.00078350,3.59340858,0.00038281,-0.00040070
12,940,900,27.30000000,0.07996000,86.23999786,-0.00115003,3.64990449,-0.00085010,-0.00200012
12,960,950,23.30000000,0.13646694,92.04000092,-0.00087372,3.58569694,-0.00112610,-0.00199982
12,960,960,27.00000000,0.13558169,93.27999878,-0.00047169,3.58884478,-0.00112835,-0.00160004
12,960,970,25.00000000,0.13296425,94.50000000,-0.00039122,3.58183336,-0.00120912,-0.00160034
12,960,980,28.00000000,0.13344119,95.72000122,-0.00021499,3.57192230,-0.00058488,-0.00079987
12,960,990,26.20000000,0.13165717,96.93000031,0.00001016,3.57821918,-0.00081033,-0.00080017
12,960,1000,27.90000000,0.12196799,98.11000061,0.00195725,3.57969570,-0.00075700,0.00120026
12,960,1010,26.00000000,0.09809672,99.09999847,0.00188398,3.62796140,-0.00068403,0.00119995
12,960,1020,24.40000000,0.07807099,99.86000061,0.00132006,3.70832253,0.00027997,0.00160004
12,960,1030,24.00000000,0.07281635,100.48000336,0.00046341,3.72199202,-0.00006271,0.00040070
12,980,1020,21.90000000,0.07754245,100.72000122,0.00050951,3.69745660,0.00069075,0.00120026
12,980,1010,25.90000000,0.08789192,100.00000000,0.00096066,3.62553859,0.00023960,0.00120026
12,980,1000,26.80000000,0.10516124,99.15000153,0.00224283,3.59252954,0.00055715,0.00279999
12,940,840,25.10000000,0.02342658,83.08999634,0.00060315,3.83633518,-0.00020337,0.00039978
12,940,850,18.90000000,0.02784972,83.27999878,-0.00126497,3.50875854,-0.00193510,-0.00320007
12,940,860,28.10000000,0.04623782,83.62999725,-0.00234324,3.24985361,-0.00125723,-0.00360046
12,940,870,26.60000000,0.06453984,84.19000244,-0.00184018,3.28129601,-0.00095951,-0.00279968
12,940,880,24.30000000,0.07200042,84.87000275,-0.00124755,3.43703127,-0.00035187,-0.00159943
12,960,940,27.60000000,0.12765327,90.83999634,-0.00128124,3.60175514,-0.00031910,-0.00160034
12,960,930,28.20000000,0.11577652,89.75000000,-0.00127018,3.62446404,0.00007023,-0.00119995
12,960,920,25.80000000,0.10432878,88.77999878,-0.00103730,3.63941574,0.00023713,-0.00080017
12,960,910,25.50000000,0.09585632,87.90000153,-0.00039996,3.60524035,0.00160022,0.00120026
12,960,900,25.90000000,0.09129305,87.04000092,-0.00099316,3.52209592,0.00139324,0.00040009
12,960,890,22.70000000,0.08905013,86.19000244,-0.00030466,3.41374421,0.00110483,0.00080017
12,960,880,21.70000000,0.08637017,85.33000183,-0.00063514,3.38656926,0.00023536,-0.00039978
12,960,870,28.70000000,0.06935064,84.56999969,-0.00152474,3.54080939,-0.00127525,-0.00279999
12,960,860,25.30000000,0.05161617,84.05000305,-0.00168389,3.88591957,-0.00271553,-0.00439941
12,960,850,19.70000000,0.04338972,83.77999878,-0.00089377,4.20753479,-0.00110666,-0.00200043
12,960,840,25.80000000,0.04131646,83.58999634,-0.00015040,4.15122128,0.00054987,0.00039948
12,980,840,22.00000000,0.04833541,84.41000366,-0.00120589,4.58803797,-0.00199357,-0.00319946
12,980,850,22.80000000,0.04022758,84.52999878,0.00023993,4.24874115,-0.00183997,-0.00160004
12,980,860,25.50000000,0.04456901,84.76999664,-0.00020655,3.97457170,-0.00099401,-0.00120056
12,980,870,28.10000000,0.05379954,85.13999939,-0.00104076,3.68838048,-0.00135945,-0.00240021
12,980,880,21.10000000,0.06997833,85.70999908,-0.00176489,3.38656878,-0.00023553,-0.00200043
12,980,890,22.70000000,0.09129300,86.51000214,-0.00190125,3.25105071,0.00070161,-0.00119965
12,980,900,14.50000000,0.10553595,87.50000000,-0.00140083,3.27414322,0.00100105,-0.00039978
12,980,910,22.60000000,0.11115068,88.58999634,0.00007727,3.35832357,0.00192224,0.00199951
12,980,920,25.70000000,0.11027617,89.66000366,-0.00025342,3.43477798,0.00185376,0.00160034
12,980,930,20.60000000,0.11804434,90.73999786,-0.00111578,3.45001197,0.00151526,0.00039948
12,980,940,26.40000000,0.13173576,91.94000244,-0.00094372,3.45618558,0.00214397,0.00120026
12,980,950,24.80000000,0.13620953,93.23000336,0.00055289,3.50719380,0.00224771,0.00280060
12,980,960,26.20000000,0.13314037,94.48999786,0.00110716,3.54845095,0.00209260,0.00319977
12,980,970,27.00000000,0.13173579,95.69000244,-0.00027488,3.56134295,0.00067527,0.00040039
12,980,980,26.80000000,0.13213874,96.91000366,0.00061240,3.56821728,0.00098794,0.00160034
12,980,990,26.20000000,0.12464982,98.08999634,0.00117721,3.56953883,0.00042221,0.00159943
12,1000,1020,18.20000000,0.07188982,101.41999817,0.00112921,3.58660483,0.00047021,0.00159943
12,1000,1010,22.20000000,0.08152572,100.70999908,0.00073150,3.51754737,0.00086824,0.00159973
12,1000,1000,21.00000000,0.09364551,99.90000153,0.00181718,3.46671343,0.00098311,0.00280029
12,1000,990,24.20000000,0.11162359,98.90000153,0.00085176,3.41254163,0.00074858,0.00160034
12,1000,980,23.80000000,0.12331051,97.76000214,0.00087365,3.39440370,0.00112678,0.00200043
12,1000,970,27.20000000,0.12712671,96.54000092,0.00077633,3.38656998,0.00122349,0.00199982
12,1000,960,23.40000000,0.13508780,95.26000214,0.00098138,3.34908772,0.00101874,0.00200012
12,1000,950,25.00000000,0.14353974,93.87000275,0.00019883,3.28740287,0.00060134,0.00080017
12,1000,940,26.60000000,0.13870999,92.43000031,-0.00212764,3.23484468,0.00052760,-0.00160004
12,1000,930,26.60000000,0.11963051,91.13999939,-0.00166031,3.19986582,0.00126023,-0.00040009
12,1000,920,25.50000000,0.11449642,89.98999786,0.00039978,3.14159274,0.00159973,0.00199951
12,1000,910,22.20000000,0.12048042,88.80999756,0.00040769,3.10854626,0.00159213,0.00199982
12,1000,900,21.20000000,0.10956387,87.62000275,-0.00241209,3.13249993,0.00041258,-0.00199951
12,1000,890,24.50000000,0.07835668,86.66999817,-0.00288998,3.25647449,-0.00071018,-0.00360016
12,1000,880,26.00000000,0.05143283,86.05999756,-0.00098902,3.56178689,-0.00141119,-0.00240021
12,1000,870,26.50000000,0.04311208,85.68000031,-0.00039391,3.94338655,-0.00240608,-0.00279999
12,1000,860,27.40000000,0.04489214,85.45999908,-0.00043619,4.41878986,-0.00276419,-0.00320038
12,1000,850,26.30000000,0.06173572,85.43000031,-0.00263814,4.87487555,-0.00256175,-0.00519989
12,1000,840,24.50000000,0.08632430,85.66000366,-0.00285647,5.10362530,-0.00074278,-0.00359924
12,1020,840,17.90000000,0.11229512,87.48999786,-0.00046125,5.21173716,0.00086103,0.00039978
12,1020,850,24.20000000,0.09903792,86.94999695,-0.00264709,5.21654987,-0.00015351,-0.00280060
12,1020,860,22.10000000,0.07260488,86.58000183,-0.00256000,5.03414297,-0.00143994,-0.00399994
12,1020,870,25.40000000,0.05119997,86.48999786,-0.00092417,4.61465645,-0.00307638,-0.00400055
12,1020,880,22.70000000,0.04353787,86.65000153,0.00063262,4.15622520,-0.00223235,-0.00159973
12,1020,890,23.30000000,0.04826371,86.95999908,-0.00092529,3.61450124,-0.00267487,-0.00360016
12,1020,900,23.90000000,0.07884265,87.55000305,-0.00434604,3.15425301,-0.00125333,-0.00559937
12,1020,910,23.30000000,0.11363524,88.52999878,-0.00298277,3.00093126,-0.00061739,-0.00360016
12,1020,920,21.90000000,0.12926370,89.76999664,-0.00027189,3.01819491,-0.00012850,-0.00040039
12,1020,930,23.20000000,0.13834064,91.09999847,-0.00112715,3.08410072,-0.00007280,-0.00119995
12,1020,940,25.40000000,0.15089722,92.55000305,-0.00157703,3.11528230,0.00077777,-0.00079926
12,1020,950,23.90000000,0.15377900,94.11000061,0.00040528,3.13513970,0.00119506,0.00160034
12,1020,960,26.80000000,0.14212273,95.61000061,0.00115835,3.17654562,0.00124186,0.00240021
12,1020,970,23.20000000,0.12785983,96.97000122,0.00150740,3.23507166,0.00169298,0.00320038
12,1020,980,23.70000000,0.11937167,98.19000244,0.00032596,3.26698279,0.00047452,0.00080048
12,1020,990,25.40000000,0.10972601,99.33999634,0.00116246,3.28734350,0.00083674,0.00199921
12,1020,1000,22.70000000,0.09580930,100.36000061,0.00136790,3.35123062,0.00023214,0.00160004
12,1020,1010,21.00000000,0.08278059,101.22000122,0.00059048,3.40995932,0.00020969,0.00080017
12,1020,1020,20.80000000,0.07606984,101.98000336,0.00050931,3.47579026,0.00069125,0.00120056
12,1040,1020,20.40000000,0.07554635,102.43000031,0.00037219,3.40899849,0.00002789,0.00040009
12,1040,1010,20.10000000,0.08687814,101.65000153,0.00103442,3.36150146,0.00056592,0.00160034
12,1040,1000,24.00000000,0.10529222,100.70999908,0.00178129,3.25538778,0.00101840,0.00279968
12,1040,990,24.30000000,0.12146478,99.55999756,0.00075371,3.17436862,0.00084572,0.00159943
12,1040,980,26.80000000,0.12835258,98.30000305,0.00045004,3.11059403,0.00075052,0.00120056
12,1040,970,25.90000000,0.14252961,96.94999695,0.00133018,3.05787086,0.00066933,0.00199951
12,1040,960,23.40000000,0.15576273,95.44999695,0.00089064,3.02671576,0.00070878,0.00159943
12,1040,950,27.00000000,0.15793456,93.86000061,-0.00083738,3.01568198,0.00003721,-0.00080017
12,1040,940,27.30000000,0.14875028,92.31999969,-0.00124997,3.03461790,0.00005001,-0.00119995
12,1040,930,25.10000000,0.14075594,90.87000275,-0.00124694,3.04262638,0.00004729,-0.00119965
12,1040,920,27.10000000,0.12356447,89.51999664,-0.00331528,3.08520103,-0.00028518,-0.00360046
12,1040,910,26.90000000,0.08615755,88.44999695,-0.00441564,3.23435092,-0.00118494,-0.00560059
12,1040,900,24.50000000,0.04883837,87.81999969,-0.00203700,3.67850542,-0.00316319,-0.00520020
12,1040,890,24.20000000,0.03990405,87.56999969,0.00018337,4.32723045,-0.00178371,-0.00160034
12,1040,880,24.00000000,0.04805696,87.50000000,-0.00099129,4.77480459,-0.00180870,-0.00279999
12,1040,870,25.30000000,0.07588021,87.66999817,-0.00319993,5.17603207,-0.00080001,-0.00399994
12,1040,860,25.70000000,0.11217254,88.18000031,-0.00299041,5.32748079,0.00019042,-0.00279999
12,1040,850,22.20000000,0.12607959,88.90000153,-0.00054737,5.30695391,0.00134785,0.00080048
12,1040,840,18.30000000,0.11973260,89.55000305,0.00114567,5.18719101,0.00205471,0.00320038
12,1040,830,25.50000000,0.10648827,90.00000000,0.00102867,5.04597139,0.00217140,0.00320007
12,1060,870,27.20000000,0.11197986,89.22000122,-0.00293097,5.47891760,0.00013099,-0.00279999
12,1060,880,26.50000000,0.07365032,88.62000275,-0.00299753,5.28535461,-0.00100210,-0.00399963
12,1060,890,22.00000000,0.04550944,88.40000153,-0.00085139,4.86670828,-0.00234838,-0.00319977
12,1060,900,26.40000000,0.03889032,88.44999695,-0.00007226,4.26023769,-0.00312812,-0.00320038
12,1060,910,25.60000000,0.05498071,88.76999664,-0.00223258,3.57272434,-0.00216806,-0.00440063
12,1060,920,24.90000000,0.09385654,89.48999786,-0.00380977,3.19472909,-0.00059056,-0.00440033
12,1060,930,26.00000000,0.12761857,90.62000275,-0.00251995,3.07139254,-0.00107960,-0.00359955
12,1060,940,21.10000000,0.14270699,92.00000000,-0.00049325,3.04400206,0.00009317,-0.00040009
12,1060,950,26.90000000,0.15200105,93.47000122,-0.00086755,3.01723576,-0.00033209,-0.00119965
12,1060,960,25.10000000,0.15806007,95.01999664,-0.00081935,3.00945640,-0.00038090,-0.00120026
12,1060,970,25.70000000,0.15490928,96.59999847,0.00050871,3.01962399,-0.00050902,-0.00000031
12,1060,980,23.10000000,0.14245105,98.08999634,0.00050183,3.06482029,-0.00050274,-0.00000092
12,1060,990,22.70000000,0.13431945,99.48999786,0.00124163,3.09717917,-0.00004199,0.00119965
12,1060,1000,24.30000000,0.11943273,100.77999878,0.00240977,3.13325763,0.00039022,0.00279999
12,1060,1010,24.00000000,0.09781466,101.87000275,0.00233395,3.19257188,0.00046665,0.00280060
12,1060,1020,23.60000000,0.07551982,102.73000336,0.00192678,3.27414227,0.00087382,0.00280060
12,1080,1020,18.20000000,0.08281635,102.83000183,0.00198302,3.15364289,0.00041718,0.00240021
12,1080,1010,25.30000000,0.10568002,101.88999939,0.00242777,3.10387373,0.00077199,0.00319977
12,1080,1000,26.70000000,0.12859999,100.70999908,0.00207538,3.07194090,0.00032422,0.00239960
12,1080,990,26.50000000,0.14572802,99.33000183,0.00173821,3.03921103,0.00106208,0.00280029
12,1080,980,28.00000000,0.15722543,97.80000305,0.00051774,3.00237107,0.00068252,0.00120026
12,1080,970,25.00000000,0.16025826,96.19999695,-0.00083252,2.99882317,0.00043183,-0.00040070
12,1080,960,27.90000000,0.15274312,94.62999725,-0.00132220,3.03093696,-0.00027844,-0.00160065
12,1080,950,26.50000000,0.14252961,93.16000366,-0.00048002,3.05787086,0.00008085,-0.00039917
12,1080,940,28.60000000,0.13044176,91.76999664,-0.00207015,3.08820844,-0.00033005,-0.00240021
12,1080,930,25.30000000,0.10172572,90.58000183,-0.00387755,3.18078923,-0.00092226,-0.00479980
12,1100,980,26.20000000,0.16362087,97.30999756,-0.00073688,3.02625632,-0.00126354,-0.00200043
12,1100,990,24.90000000,0.15925112,98.95999908,0.00170337,3.05431533,-0.00090350,0.00079987
12,1100,1000,23.60000000,0.14127825,100.48000336,0.00245747,3.08531308,-0.00085683,0.00160065
12,1100,1010,24.00000000,0.11747285,101.76999664,0.00161938,3.12464142,-0.00081982,0.00079956
12,1100,1020,20.20000000,0.09578991,102.84999847,0.00237079,3.18323588,0.00002881,0.00239960
12,1060,830,22.90000000,0.08618558,91.87000275,0.00144458,4.99386787,0.00135571,0.00280029
12,1060,840,20.30000000,0.09630361,91.54000092,0.00209062,5.18529749,0.00190963,0.00400024
12,1060,850,20.90000000,0.11613683,90.95999908,0.00270361,5.38847303,0.00209619,0.00479980
12,1060,860,23.00000000,0.12868750,90.11000061,0.00050670,5.49231720,0.00149342,0.00200012
12,1080,920,25.80000000,0.06410725,89.76999664,-0.00230362,3.45842361,-0.00129715,-0.00360077
12,1080,910,25.20000000,0.04277560,89.34999847,0.00007929,4.05953312,-0.00247950,-0.00240021
12,1080,900,23.70000000,0.04301994,89.22000122,-0.00050822,4.75885916,-0.00309164,-0.00359985
12,1080,890,20.90000000,0.06731477,89.40000153,-0.00296160,5.27570629,-0.00143812,-0.00439972
12,1080,880,23.80000000,0.10428193,89.95999908,-0.00296687,5.48427677,-0.00023290,-0.00319977
12,1080,870,19.40000000,0.12335835,90.81999969,-0.00067418,5.56056213,-0.00052577,-0.00119995
12,1080,860,25.90000000,0.11697969,91.73999786,0.00097434,5.54594374,-0.00017478,0.00079956
12,1080,850,23.90000000,0.09957429,92.51999664,0.00092081,5.43404102,0.00107840,0.00199921
12,1080,840,23.10000000,0.08623789,93.05999756,0.00019340,5.23297024,0.00140603,0.00159943
12,1080,830,25.60000000,0.08047900,93.38999939,-0.00033660,5.01453304,0.00153655,0.00119995
12,1100,820,27.20000000,0.07006390,95.09999847,0.00087702,4.78368950,0.00192266,0.00279968
12,1100,830,22.70000000,0.07895592,94.95999908,0.00107535,4.99416161,0.00132425,0.00239960
12,1100,840,21.60000000,0.08835808,94.65000153,0.00132675,5.20632935,0.00187332,0.00320007
12,1100,850,22.10000000,0.10225797,94.12000275,0.00129413,5.37343740,0.00110638,0.00240051
12,1100,860,21.80000000,0.11480536,93.41000366,0.00176278,5.46712446,0.00103782,0.00280060
12,1100,870,25.10000000,0.12595126,92.55000305,0.00103371,5.52571011,0.00096672,0.00200043
12,1100,880,20.50000000,0.12772632,91.56999969,-0.00128513,5.58047152,0.00088504,-0.00040009
12,1100,890,23.30000000,0.10016231,90.66999817,-0.00396240,5.54001379,-0.00003784,-0.00400024
12,1100,900,25.60000000,0.05791760,90.13999939,-0.00307958,5.27647114,-0.00172053,-0.00480011
12,1100,910,23.40000000,0.03549546,90.02999878,-0.00011365,4.54261684,-0.00348651,-0.00360016
12,1100,920,23.10000000,0.04277620,90.22000122,-0.00185408,3.79443765,-0.00294572,-0.00479980
12,1100,930,25.30000000,0.07517055,90.75000000,-0.00418698,3.32857156,-0.00141330,-0.00560028
12,1100,940,24.10000000,0.11351424,91.70999908,-0.00318231,3.15036631,-0.00041785,-0.00360016
12,1100,950,25.10000000,0.12946050,92.95999908,-0.00088492,3.08779883,-0.00031534,-0.00120026
12,1100,960,26.40000000,0.13685219,94.29000092,-0.00133739,3.03975654,-0.00066273,-0.00200012
12,1100,970,24.10000000,0.15103196,95.72000122,-0.00206169,3.01642132,-0.00113808,-0.00319977
12,1120,1020,18.50000000,0.09875821,102.93000031,0.00278736,3.18196797,0.00001263,0.00279999
12,1120,1010,23.00000000,0.12534361,101.80000305,0.00239369,3.14952469,-0.00039326,0.00200043
12,1120,1000,21.40000000,0.14988095,100.41000366,0.00200802,3.12835073,-0.00000729,0.00200073
12,1120,990,26.00000000,0.16551940,98.80000305,0.00039013,3.11764455,-0.00078960,-0.00039948
12,1120,980,25.90000000,0.16157873,97.12999725,-0.00120026,3.14159274,-0.00080017,-0.00200043
12,1120,970,28.10000000,0.14603803,95.56999969,-0.00197881,3.17559528,-0.00122127,-0.00320007
12,1120,960,26.50000000,0.13137521,94.19000244,-0.00079987,3.18701982,-0.00079986,-0.00159973
12,1120,950,25.80000000,0.11673974,92.94000244,-0.00113003,3.20985770,-0.00086978,-0.00199982
12,1120,940,26.20000000,0.09036221,91.87999725,-0.00308242,3.33032846,-0.00091844,-0.00400085
12,1120,930,20.40000000,0.05773719,91.18000031,-0.00205231,3.66717792,-0.00234802,-0.00440033
12,1120,920,21.80000000,0.04212962,90.87000275,-0.00005587,4.32306385,-0.00274381,-0.00279968
12,1120,910,25.90000000,0.04929505,90.84999847,-0.00127521,5.02132654,-0.00272503,-0.00400024
12,1120,900,23.80000000,0.08537807,91.20999908,-0.00442721,5.52256823,-0.00157285,-0.00600006
12,1120,890,23.00000000,0.12501542,92.06999969,-0.00282011,5.67311335,0.00002012,-0.00279999
12,1120,880,22.10000000,0.13403931,93.18000031,0.00034354,5.66638422,0.00045632,0.00079987
12,1120,870,22.90000000,0.11789471,94.19000244,0.00119173,5.57547760,0.00080839,0.00200012
12,1120,860,22.80000000,0.10430977,95.00000000,0.00137801,5.47076082,0.00102189,0.00239990
12,1120,850,23.30000000,0.09114742,95.63999939,0.00126782,5.35807896,0.00113239,0.00240021
12,1120,840,22.80000000,0.07810352,96.08999634,0.00063976,5.17603207,0.00135975,0.00199951
12,1120,830,24.70000000,0.06974380,96.33999634,-0.00058539,4.94348478,0.00138465,0.00079926
12,1140,830,23.40000000,0.07244001,97.76000214,0.00042799,4.92058706,0.00197222,0.00240021
12,1140,840,26.10000000,0.07721523,97.51000214,0.00048548,5.18182707,0.00191473,0.00240021
12,1140,850,24.40000000,0.08678731,97.06999969,0.00099361,5.36738110,0.00140629,0.00239990
12,1140,860,20.80000000,0.09803609,96.44000244,0.00084395,5.53374529,0.00115678,0.00200073
12,1140,870,20.50000000,0.11217254,95.62000275,0.00091794,5.66809368,0.00108249,0.00200043
12,1140,880,21.70000000,0.12780300,94.59999847,0.00122613,5.77079344,0.00077368,0.00199982
12,1140,890,17.40000000,0.12771425,93.43000031,-0.00162558,5.78818750,0.00002554,-0.00160004
12,1140,900,25.90000000,0.09929656,92.43000031,-0.00311083,5.66176605,-0.00048903,-0.00359985
12,1140,910,27.30000000,0.06177605,91.86000061,-0.00172043,5.31383991,-0.00147964,-0.00320007
12,1140,920,22.80000000,0.04102534,91.69000244,0.00029609,4.76114178,-0.00229590,-0.00199982
