"","timestampto","X.1","Id","X","daily_mean_SM","X.coord","Y.coord","sm_avg","sm_var","sm_sd","distinct_orders"
"136417",2012-10-02,170162,127,1162,30.2610638297872,2523706.79,5596295.1,35.9632130029329,146.640374173957,12.10951585217,132
"136418",2012-10-02,115701,85,1148,23.34375,2523458.82,5596449.16,35.9632130029329,146.640374173957,12.10951585217,132
"136419",2012-10-02,117128,86,1149,46.5471875,2523553.59,5596427.82,35.9632130029329,146.640374173957,12.10951585217,132
"136420",2012-10-02,118411,87,1061,31.5514285714286,2523567.58,5596438.43,35.9632130029329,146.640374173957,12.10951585217,132
"136421",2012-10-02,119826,88,1138,35.9512222222222,2523643.77,5596442.89,35.9632130029329,146.640374173957,12.10951585217,132
"136422",2012-10-02,121106,89,1130,48.6376923076923,2523661.08,5596400.14,35.9632130029329,146.640374173957,12.10951585217,132
"136423",2012-10-02,60910,44,1263,36.5741836734694,2524035.8,5596386.21,35.9632130029329,146.640374173957,12.10951585217,132
"136424",2012-10-02,62383,45,1201,42.4383505154639,2523913.9,5596359.63,35.9632130029329,146.640374173957,12.10951585217,132
"136425",2012-10-02,164511,123,1129,25.0051612903226,2523618.31,5596263.95,35.9632130029329,146.640374173957,12.10951585217,132
"136426",2012-10-02,163144,122,1136,26.0642105263158,2523559.48,5596270.59,35.9632130029329,146.640374173957,12.10951585217,132
"136427",2012-10-02,145228,107,1105,34.0547422680412,2523579.37,5596356.3,35.9632130029329,146.640374173957,12.10951585217,132
"136428",2012-10-02,149410,111,1042,41.2386734693878,2523830.74,5596366.61,35.9632130029329,146.640374173957,12.10951585217,132
"136429",2012-10-02,130722,96,1119,25.2275,2523956.23,5596427.97,35.9632130029329,146.640374173957,12.10951585217,132
"136430",2012-10-02,132161,97,1155,45.9751546391753,2524024.56,5596403.9,35.9632130029329,146.640374173957,12.10951585217,132
"136431",2012-10-02,133557,98,1138,26.741,2524091.17,5596379.07,35.9632130029329,146.640374173957,12.10951585217,132
"136432",2012-10-02,193976,146,1158,32.1628571428571,2523816.54,5596210.82,35.9632130029329,146.640374173957,12.10951585217,132
"136433",2012-10-02,195369,147,1160,46.65,2523936.36,5596237.75,35.9632130029329,146.640374173957,12.10951585217,132
"136434",2012-10-02,136203,100,1152,46.3160869565217,2523336.78,5596378.29,35.9632130029329,146.640374173957,12.10951585217,132
"136435",2012-10-02,198035,149,1147,27.0841758241758,2523913.52,5596218.86,35.9632130029329,146.640374173957,12.10951585217,132
"136436",2012-10-02,199412,150,1108,36.4143157894737,2523698.5,5596260.55,35.9632130029329,146.640374173957,12.10951585217,132
"136437",2012-10-02,19494,15,1291,27.9083157894737,2523561.64,5596505.25,35.9632130029329,146.640374173957,12.10951585217,132
"136438",2012-10-02,101240,74,1102,31.4002142857143,2523634.39,5596476.65,35.9632130029329,146.640374173957,12.10951585217,132
"136439",2012-10-02,152356,114,1146,39.8363636363636,2523904.68,5596358.74,35.9632130029329,146.640374173957,12.10951585217,132
"136440",2012-10-02,126556,93,1142,31.9130204081633,2523766.18,5596434.64,35.9632130029329,146.640374173957,12.10951585217,132
"136441",2012-10-02,127959,94,1121,29.2572340425532,2523839.12,5596431.06,35.9632130029329,146.640374173957,12.10951585217,132
"136442",2012-10-02,150927,113,987,24.259324742268,2523871.59,5596377.24,35.9632130029329,146.640374173957,12.10951585217,132
"136443",2012-10-02,157861,118,1127,40.30581,2524042.94,5596340.99,35.9632130029329,146.640374173957,12.10951585217,132
"136444",2012-10-02,153769,115,1133,40.9742857142857,2523938.04,5596365.32,35.9632130029329,146.640374173957,12.10951585217,132
"136445",2012-10-02,155182,116,1135,22.0274117647059,2523978.71,5596332.86,35.9632130029329,146.640374173957,12.10951585217,132
"136446",2012-10-02,156529,117,1076,40.3795918367347,2524012.65,5596364.91,35.9632130029329,146.640374173957,12.10951585217,132
"136447",2012-10-02,123757,91,1061,59.364387755102,2523703.92,5596456.17,35.9632130029329,146.640374173957,12.10951585217,132
"136448",2012-10-02,159192,119,1092,47.5043010752688,2524099.38,5596365.77,35.9632130029329,146.640374173957,12.10951585217,132
"136449",2012-10-02,98459,72,1163,33.6135483870968,2523502.79,5596494.94,35.9632130029329,146.640374173957,12.10951585217,132
"136450",2012-10-02,99859,73,1166,34.3459183673469,2523571.8,5596467.1,35.9632130029329,146.640374173957,12.10951585217,132
"136451",2012-10-02,66978,48,1254,33.3543617021277,2523683.56,5596327.95,35.9632130029329,146.640374173957,12.10951585217,132
"136452",2012-10-02,68463,49,1256,22.98,2523737.08,5596324.84,35.9632130029329,146.640374173957,12.10951585217,132
"136453",2012-10-02,179426,135,1127,28.5868367346939,2523981.25,5596287.32,35.9632130029329,146.640374173957,12.10951585217,132
"136454",2012-10-02,63954,46,1288,21.7903296703297,2523561.93,5596327.23,35.9632130029329,146.640374173957,12.10951585217,132
"136455",2012-10-02,173997,131,1126,70.3757446808511,2523799.25,5596280.89,35.9632130029329,146.640374173957,12.10951585217,132
"136456",2012-10-02,175316,132,1050,58.2726504950495,2523866.3,5596284.03,35.9632130029329,146.640374173957,12.10951585217,132
"136457",2012-10-02,189673,143,1121,31.9463829787234,2523705.54,5596226.85,35.9632130029329,146.640374173957,12.10951585217,132
"136458",2012-10-02,171564,128,1130,41.5499393939394,2523693.64,5596327.73,35.9632130029329,146.640374173957,12.10951585217,132
"136459",2012-10-02,122418,90,1083,59.0068131868132,2523682.41,5596435.78,35.9632130029329,146.640374173957,12.10951585217,132
"136460",2012-10-02,17919,14,1227,31.5602,2523502.18,5596511.83,35.9632130029329,146.640374173957,12.10951585217,132
"136461",2012-10-02,176632,133,1035,55.742952,2523866.48,5596265.73,35.9632130029329,146.640374173957,12.10951585217,132
"136462",2012-10-02,178071,134,1156,35.002688172043,2523921.57,5596244.33,35.9632130029329,146.640374173957,12.10951585217,132
"136463",2012-10-02,191119,144,1163,46.7476344086022,2523747.84,5596204.56,35.9632130029329,146.640374173957,12.10951585217,132
"136464",2012-10-02,65440,47,1205,28.0772,2523620.93,5596327.49,35.9632130029329,146.640374173957,12.10951585217,132
"136465",2012-10-02,186323,140,1158,34.2249425287356,2523657.3,5596242.87,35.9632130029329,146.640374173957,12.10951585217,132
"136466",2012-10-02,188268,142,942,34.5894059405941,2523692.92,5596212.57,35.9632130029329,146.640374173957,12.10951585217,132
"136467",2012-10-02,13576,11,1269,29.0913131313131,2523800.82,5596565.97,35.9632130029329,146.640374173957,12.10951585217,132
"136468",2012-10-02,192534,145,1139,47.100625,2523795.7,5596238.7,35.9632130029329,146.640374173957,12.10951585217,132
"136469",2012-10-02,9597,8,1134,45.9522239583333,2523618.67,5596567.16,35.9632130029329,146.640374173957,12.10951585217,132
"136470",2012-10-02,196759,148,1126,25.1897833333333,2523876.3,5596213.96,35.9632130029329,146.640374173957,12.10951585217,132
"136471",2012-10-02,183540,138,1140,22.801935483871,2524050.45,5596276.18,35.9632130029329,146.640374173957,12.10951585217,132
"136472",2012-10-02,14873,12,1093,36.6562222222222,2523379.32,5596505.44,35.9632130029329,146.640374173957,12.10951585217,132
"136473",2012-10-02,161904,121,1088,32.7249782608696,2523483.46,5596301.56,35.9632130029329,146.640374173957,12.10951585217,132
"136474",2012-10-02,182123,137,1093,52.3860606060606,2524049.36582,5596314.82624,35.9632130029329,146.640374173957,12.10951585217,132
"136475",2012-10-02,8210,7,1279,24.9587096774194,2523559.91,5596566.53,35.9632130029329,146.640374173957,12.10951585217,132
"136476",2012-10-02,3721,3,1039,66.7129166666667,2523677.33,5596624.53,35.9632130029329,146.640374173957,12.10951585217,132
"136477",2012-10-02,180748,136,1083,34.8995744680851,2523990.22,5596277.53,35.9632130029329,146.640374173957,12.10951585217,132
"136478",2012-10-02,6675,6,1158,23.4411224489796,2523499.87,5596566.49,35.9632130029329,146.640374173957,12.10951585217,132
"136479",2012-10-02,11118,9,1237,68.8532,2523679.35,5596564.91,35.9632130029329,146.640374173957,12.10951585217,132
"136480",2012-10-02,5032,4,1223,29.8647524752475,2523379.85,5596565.82,35.9632130029329,146.640374173957,12.10951585217,132
"136481",2012-10-02,160535,120,1157,32.2471276595745,2524096.01,5596323.28,35.9632130029329,146.640374173957,12.10951585217,132
"136482",2012-10-02,1252,1,1252,21.3251685393258,2523558.66,5596625.39,35.9632130029329,146.640374173957,12.10951585217,132
